time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
378600,0.29236123904464506,0.002806990173695567,0.014582942374296692,0.06581740793692603,0.049575201988822926,0.031880104148946486,0.05954762573756511,0.029171650756730116,0.07296553139508433,0.056183604690659195,0.016293843169364663,0.3081432105167252,0.1043484998697295,0.1084900055696778,0.010495721707556527,0.019825605093117815,0.005133520635460798,0.10868598398199936,0.15870069293063693,0.026665523893470322,0.11782954453963157,0.12344364018080256,0.4510634612284079,0.1256254695581731,0.009605619445615332,0.0050186083384886615,0.015496603775389417,0.030238210010026023,0.021826540440414988
378900,0.2919795574887374,0.0019737965207156094,0.011001006283720471,0.0721773248642279,0.05019786576178831,0.033553934177170675,0.06022045384389685,0.029350634170420165,0.0686708990889997,0.05043449525661714,0.05200741677031573,0.28271402079798946,0.10682637280262952,0.0995875473751866,0.008723747032071572,0.01690686899864602,0.005741834966165982,0.10685175376966072,0.17802162075013683,0.04423366082461655,0.11819403529833039,0.13543542588358548,0.4141499259507526,0.12459199866365367,0.008933284623886095,0.0026355872700065675,0.014090044074919206,0.030086567315969148,0.02255694939289299
379200,0.2566364411400457,0.0015427933074150246,0.039162981120000495,0.10223955451033362,0.017713338673203793,0.05246461373625522,0.11838364630409615,0.04188274236827283,0.10209037997755388,0.06731823787743707,0.0586439493228923,0.34779494228722996,0.0683688203779198,0.08606564584184895,0.009805253226780053,0.02145508262007212,0.009796001516129138,0.1918548772443387,0.21495635721070983,0.08581390031148572,0.12367454906706854,0.15721467810882217,0.47393850785623215,0.19922419621020282,0.013921549705344205,0.015049919033742754,0.020390490774424563,0.040092827179663004,0.03318432507089142
379500,0.2853192318663531,0.003124527618176387,0.00483489879784571,0.044155434643464275,0.062007842491439646,0.021666564797889976,0.034323563180002736,0.02165108923129111,0.054182498348232855,0.046356977982441094,0.0076686296321355485,0.26121545976671,0.11292790934928121,0.10738627770857789,0.009964044273097272,0.017375246052516502,0.002721136042389105,0.0674032777527458,0.1122348971934386,0.003510582463725598,0.10552257542178722,0.10134757122722249,0.401629143413075,0.07584926842328343,0.00713367320920355,0.000377233882986161,0.012486533076668138,0.024064256925960592,0.015094670776626629
379800,0.2657035429806953,0.0020495727166931488,0.029760611479481724,0.11879048970448736,0.012847976569624109,0.05816054575466012,0.13137347448185466,0.045065664729804666,0.1116645769687139,0.06592424294957056,0.03408851119416312,0.35770097113874755,0.07014761412990822,0.1246499935014711,0.011340191621322049,0.021662111874285017,0.00951684511940698,0.18609118628421584,0.22105407737709015,0.07445167862802293,0.11906447674116549,0.15757052993988196,0.5357418077193898,0.1923780038617906,0.015677983320735223,0.018217683242028215,0.0232422095428646,0.04395742916629075,0.03479396109035804
380100,0.34300826996960154,0.0027310915219587173,0.024034684831804043,0.09447402912949343,0.049604930491305765,0.04499689281364283,0.09005303987122915,0.03913495004699996,0.09452623869217547,0.06846202824161196,0.043648068942005125,0.3700100140297877,0.11742515946011878,0.12234995521252756,0.011852648812102018,0.023194531133199803,0.007734148174066036,0.15519282765518483,0.20850403215005286,0.054727462651385395,0.14303298992350477,0.16327298145960611,0.5383365773942259,0.1659668663972056,0.012686055341163183,0.007968976284637108,0.019787526017843504,0.03975404263354676,0.029798432921744222
380400,0.15086083277221718,0.0014167443586714512,0.0891930396899383,0.17780988223352523,0.04796188103486543,0.10485462102298726,0.26833640946759374,0.07052291126194632,0.1680324624178553,0.08507458069696128,0.1305129730944472,0.4110639098947786,0.022999821449595004,0.041097920937360755,0.007984714824416983,0.022898104689510035,0.01991197000302236,0.37215359799213843,0.33266234900877834,0.20750544312731023,0.1253062275258614,0.22936309806545552,0.5081028267195009,0.3544925156092589,0.02413066743465464,0.040294607755143375,0.03222167786100982,0.06219848255418725,0.05806924398774527
380700,0.28635864668230937,0.0026462694431970135,0.048203421841002125,0.10939019570657393,0.02579373630825188,0.05528531126048364,0.13139358535806167,0.044706207589925384,0.10969823131573975,0.07495750577074745,0.018029410738236606,0.3880636228951886,0.07916167142911235,0.11520258955795981,0.012450560900113317,0.025120359502651013,0.009368520170355055,0.205398316140041,0.2075544686703097,0.06344078659932961,0.13203426107472183,0.16380767069460234,0.5371427779900557,0.19638105541670114,0.015304411431252163,0.015928405564153536,0.0229296595895363,0.04406574862942847,0.034525008678457425
381000,0.324224814173391,0.0013003706395764425,0.05172433762883344,0.13238750543148825,0.029373196762598752,0.0743948362047675,0.16827568381423674,0.05658520542926482,0.1351361748162816,0.08506827787034155,0.09900990697089895,0.4429525566945074,0.08292508988505887,0.1007141125166271,0.011564859198799127,0.026225955329117312,0.013793815896740114,0.2607123201945356,0.3021198339577964,0.12846863660079322,0.1645928478806269,0.21744569484332033,0.5932534716363165,0.276815770098203,0.018428011936642008,0.020419216219977443,0.026535898594360674,0.05338163277140495,0.04524020405744977
381300,0.31599547284026386,0.002504074671271894,0.024987806933907564,0.09739443742950016,0.0435779546648547,0.04778040179964904,0.09877674684780402,0.039552133199840966,0.09629361610500098,0.06611465446250264,0.04163268696044753,0.36484071107256,0.10200718330461456,0.12400777139165342,0.011398637772558118,0.02221949424060199,0.007914144023061453,0.15798060537480296,0.2239043271184542,0.05755231459108501,0.13556842698189087,0.16091497218127415,0.517641467562612,0.18130800832496163,0.012824037911919106,0.009664702545158832,0.019515064143170946,0.03927011956213278,0.03091799509736859
381600,0.284625596163373,0.0012365922056645218,0.06171580014709832,0.16233871636252672,0.0032256293093055888,0.0800476779021011,0.19481320854501405,0.06057195233233159,0.14283184952682149,0.08305046826911422,0.07731953022451421,0.42152388524968387,0.0612400872271337,0.11417921254236774,0.011922746542737173,0.025500178576336907,0.014424209176219449,0.2832533604953653,0.2737905784762944,0.12972769357566705,0.14418671393444527,0.212104229947208,0.6049669535592628,0.2528300367720746,0.020593159252676685,0.025229880108099678,0.029527378916583302,0.058298569518811405,0.04718800251499289
381900,0.29666082023451423,0.001818348483176635,0.049628136368404796,0.10343179273392167,0.03407469865341284,0.06187445618160581,0.1426243833832359,0.04619644246056964,0.1119205263148828,0.07607578293619355,0.05165179503661932,0.3935420225075319,0.08244356153791443,0.08540029047945552,0.011032208688185108,0.024393546472744276,0.01079599615248128,0.2207972641687661,0.23563181473144112,0.08585218046552967,0.14070783047213098,0.18561118204173965,0.5079176798204799,0.2234671675958282,0.015216214892213031,0.015992531781257924,0.022510494674776282,0.0437443032448428,0.03676405441809294
382200,0.2997719914740884,0.003086789857604799,0.023347200017532543,0.08471394956276868,0.038596889312287885,0.03913792255305992,0.08310875762612113,0.032602701601391004,0.08152294930756909,0.06018815749086315,0.005739431873841738,0.326437963249802,0.10425273248296207,0.12060980427926182,0.011589578826949776,0.021337236550344585,0.005680674883834058,0.13048769973168106,0.16058666768007157,0.022011286553571097,0.11415786943651085,0.13430515911453966,0.4820810189741209,0.12153861839165359,0.011159054169901594,0.007281791331330112,0.01793659641297296,0.033967260554618406,0.024055374776622784
382500,0.2373612136725498,0.0005292266989727068,0.05758950692776921,0.1850493382736289,0.030829146504437688,0.09022158869240116,0.22034658062559487,0.06396403474034429,0.15341241171157094,0.07813838726735156,0.08204328452357856,0.4100810580766563,0.03217569331327752,0.1224076662129363,0.01100504218774745,0.023132373023791786,0.015586848097328243,0.29347717235357607,0.30936531399520106,0.14686901851991507,0.1250937606581033,0.21278474066900088,0.5959680892744004,0.2763760246035787,0.02211241094087768,0.03094256966375042,0.03095827846135535,0.06004429372355702,0.05079665087190932
382800,0.24968902985165897,0.0010539796958042302,0.0579705136796278,0.1466279423443524,0.005396751177279668,0.07914938572610453,0.19327875099584446,0.05471054982328383,0.13218353222252688,0.07542066908751366,0.052839957204945165,0.3914120684536755,0.049375978192919945,0.09764701512690976,0.010708243381017724,0.02314515988173582,0.013212079602716642,0.2631015202891689,0.26686008542803563,0.11188933044156357,0.12265140976428057,0.1984937836607159,0.5290050332796241,0.24258382485451335,0.018733473971522585,0.024472627363437027,0.026804402040447428,0.051246757195492876,0.04350995940865943
383100,0.21884971155535027,1.3381799746525758e-05,0.07296244820248887,0.17354138761518811,0.027527858061489496,0.09356622069030607,0.23348635695219144,0.0642653947326366,0.15320085566114727,0.08175363686756754,0.09332310234597685,0.4142475617886632,0.020804774112839652,0.0844938181800785,0.009914269932323805,0.023588809909895758,0.016677708384946754,0.32001950884234276,0.3130413319095027,0.15985072792207689,0.12800935282213288,0.2220797128117411,0.5440342121725052,0.3003858987983463,0.021857075666908088,0.03175271654657763,0.030160400872766502,0.05871405489795478,0.05209948406310616
383400,0.3090184627196564,0.00254131842376637,0.036102660014535104,0.10861373566429933,0.03079785087741982,0.0505286761683621,0.11259698097567394,0.04193456846098087,0.10130371229436719,0.06994946594941354,0.03237609155154786,0.36862427741361614,0.09651914674204676,0.11959560024104121,0.01184202161714154,0.023410867817347025,0.008628514499790185,0.18046622595379347,0.20610648011575705,0.061088733183794375,0.1326963647730821,0.16313380677020461,0.5320867760468886,0.17254338075867537,0.014010802620362028,0.011767649625809895,0.02134404920376909,0.04222629898772823,0.031961396330892455
383700,0.21706126383315905,0.00038828960285286485,0.0736025268823397,0.18358409618188176,0.037404957670425176,0.09680216964639499,0.24020097160514808,0.06741203621631087,0.16052119055172653,0.08420389323913469,0.1134969392158709,0.42011026263704565,0.01634233837437904,0.0795063160073397,0.009683929989158457,0.023818207916349365,0.017912113548383957,0.334624190598646,0.3220495475192635,0.17966013743428988,0.1314332257149715,0.2276928117147392,0.5658826013148825,0.31190950757118685,0.02301300718283983,0.03412017831269054,0.03165756410120224,0.06164429269058758,0.054357749383861176
384000,0.24153168723956497,0.0001381808425620079,0.08667642286336985,0.21093063775879273,0.03916247682368379,0.11004875172202588,0.27806663133298315,0.07482246045667296,0.17655660996490496,0.09156780516008212,0.10384296307135799,0.4656286949288173,0.01911850308700025,0.1043509361115511,0.011199965910812182,0.026172085918801713,0.019280828828080132,0.37273514296973786,0.3621727283975602,0.18362337862617295,0.14059650331162032,0.25805330618040045,0.6170926277780779,0.3380290985674108,0.02542281305390759,0.03667007353705287,0.034928683659714466,0.06869423123658436,0.06058462348684657
384300,0.3111107238883264,0.00130166157155287,0.04823572581518221,0.13657687107104266,0.014708159730588477,0.06899839430981558,0.15676263593042705,0.05321937485677353,0.1268477587900705,0.07984033237415389,0.08894537326450802,0.40989766593551735,0.08265830656640105,0.09914058669401271,0.011081818265715526,0.024678389078367502,0.012904852216252038,0.2445912682483069,0.26957011904691086,0.11930877593995604,0.14880714037034437,0.20272260836684808,0.571825053106835,0.23772869796609797,0.017573797837123095,0.01888502498713507,0.025592133265263328,0.051092879073330266,0.04183313234025121
384600,0.25837544955690817,0.0023508997692189837,0.02466809726053043,0.06981478904008043,0.03468929976988022,0.03394145529249215,0.07171988285740838,0.031008639499582102,0.07632640698958681,0.05712671994484708,0.021217587703858953,0.2930198736275358,0.08606945628962848,0.08830607299029225,0.009837154055823305,0.019582528025047452,0.006200805188825598,0.1307986816551363,0.13762347046013446,0.04108370658595817,0.11150935183524524,0.11886897605273106,0.4359825321377784,0.12326236857264661,0.010575544245092772,0.008320236030527894,0.01665880423048094,0.03200226241504822,0.022706970695217876
384900,0.3397038980166016,0.002962403472047015,0.032677176939237995,0.11387786162549673,0.0393134233238257,0.05646204071902616,0.1241373004766686,0.04476094642669892,0.1097086642945797,0.07339861710116224,0.020650615226877278,0.3989755249190381,0.10790648556830718,0.13886839005881058,0.013178870606630255,0.024960673175471015,0.008773180188171636,0.1845228443159499,0.2243681242547666,0.05490575936404696,0.14058484126791626,0.17636641862735303,0.5805851879070261,0.18387279065017026,0.015147715430821052,0.01313041194161002,0.023301733430990623,0.0448653254616147,0.03411187359846224
385200,0.19625566574514863,0.0006531803138258852,0.051692150684168325,0.09272481798267052,0.008897314469649586,0.055464397677660315,0.13480203939359825,0.041439641029995755,0.09924441669080153,0.0635702920438419,0.06468231636142718,0.31203702235223574,0.039288850756079796,0.04651050937396661,0.007841718121916585,0.019323588822878435,0.01070140562593025,0.21174103974674097,0.19470575792914957,0.09937059393254799,0.110311330852781,0.1521728524973014,0.39412501778692643,0.2054376571383898,0.01382964428217548,0.017924155322141644,0.01966669581503311,0.038318258550852136,0.03326948796408402
385500,0.28517933958659825,0.0019785379486165766,0.058797590433890434,0.132379190375552,0.013034216545165123,0.06893782381285263,0.16744868483853992,0.052501092552375894,0.12675724742197048,0.0807471583268935,0.04204573744679152,0.41214491051512425,0.06918998847430657,0.10827634355018034,0.012257273223347909,0.025912485347298286,0.011981715650549063,0.2500922613318437,0.24265960446124524,0.09460506748804676,0.1384924826051872,0.19025782106540134,0.5641260688237608,0.23030792994033789,0.017903342552045842,0.02083269627053852,0.0261698170158553,0.05064434313299415,0.0409981681339886
