time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769,Flow_p227,Flow_p235
318300,0.07572710929844817,0.004269035480980676,0.09857735266329826,0.18190040876168467,0.27741175247478367,0.006257317969627252,0.0022465863741985004,0.027671639835062933,0.09192122524609658,0.04226052579944195,0.17996883276379805,3.641409574607952,0.37659828630346226,0.03851261515831084,0.023874465052060145,0.015552785315236406,0.015319027412637354,0.01945626486185148,0.30040025054180575,0.28526601763554993,0.2092477133255457,0.22857020289810492,0.16633254764465732,0.18607347111687034,0.37166345919844446,0.008893468538992977,0.020779252763304612,0.015393382025742142,0.02997825155404854,0.02311268429169644,3.6206545776064942,5.017305834052146
318600,0.10207307498447449,0.00320754412223323,0.0931419767669297,0.18959516829347223,0.24276628595348626,0.0019717805131236332,0.018196786942880294,0.023371217048627102,0.08084900039126808,0.04337453580400563,0.21508056554925759,2.8783685006639494,0.35428396201357515,0.021214864255398425,0.01606506861777035,0.013115751701761269,0.015384262914565738,0.01981300545150333,0.28423037356281355,0.23450686066800586,0.2373355913391464,0.2175122966184091,0.13837172163183453,0.20960301203930953,0.34360913204626087,0.00739175000710901,0.017047697618984614,0.01310756541110436,0.025360943016245585,0.019357399034447553,2.9540028759305015,4.611422624812817
318900,0.034487474619496084,0.0029979821208883095,0.09004135354665976,0.10548084242790168,0.2281738753337592,0.02359387381137168,0.05029226178304924,0.02824793486259125,0.08720868511456104,0.02650794312575755,0.08345244659815876,3.6840578347624557,0.2805728482238976,0.07114544337444073,0.065861631438203,0.012643978221802854,0.009690007560664071,0.015674126695870427,0.2725763508051031,0.278722945234243,0.13718188079128169,0.16652746489421588,0.15981690146819716,0.05977601477554373,0.31857335832307143,0.009603095851346666,0.02402551046532153,0.015494876992882212,0.030355250027930936,0.02404539201903333,3.543329532990049,4.021132523463385
319200,0.042440154907104954,0.0022451710425528404,0.10904650695037788,0.10743547419028943,0.24108619458166203,0.029611055159982413,0.06236511626368468,0.033648308313281916,0.1036025895297854,0.03137366935418129,0.12304985078826292,4.0061910844012765,0.31798659720448796,0.08247932799797297,0.06057230843602923,0.013172844070936662,0.011046671069252056,0.020508304778196873,0.3388111242686307,0.3299455110647145,0.19622567756530884,0.18757093831369787,0.18761553083034244,0.08007478492105236,0.37096307999812694,0.011543417097314546,0.028376002603820893,0.01853483355976948,0.0373584363706172,0.028469820193592454,3.9963089773014664,4.609306750082206
319500,0.10135985618674681,0.0041151975247046835,0.06195382759901946,0.1531478138717972,0.23050488400794933,0.000791325316640723,0.012463801632421223,0.02071166077369213,0.07077662300032728,0.034965365241973245,0.15342609428856946,2.7885145465383836,0.31352278720464,0.015358340254785219,0.021679644790708608,0.013330790926957548,0.012843756091413638,0.014456096201733715,0.21128004476936724,0.23845345680390295,0.1597804681078543,0.1903069857465951,0.13261233146536,0.18893047561711285,0.29169777483242143,0.006453195719082316,0.014135364159947983,0.011625716786156204,0.022673774196391605,0.0172161113164222,2.5525535199586327,3.759261294745984
319800,0.21281467782977614,0.004893205695182701,0.04130632850864657,0.20882831660092904,0.21161426734148137,0.02664209831267783,0.08008156396982002,0.008627674453506984,0.040848733212996535,0.04067340762933469,0.19830141767975817,1.6004586339431874,0.3098815584138137,0.03872312283164092,0.04119498599164473,0.012087574737833506,0.015037866715836401,0.011070528325305418,0.1310336268921688,0.13221666360198725,0.1570149884488714,0.19302667731688672,0.07607524535863064,0.26260408928236956,0.23192955675686022,0.0017501315625025882,0.0022116747754097332,0.004947588522277613,0.007689433670847734,0.006980678624188386,1.396010514488723,3.3329803425838676
320100,0.029547374027934836,0.004203891399768622,0.13330210135817566,0.15809686582635862,0.3393255268702333,0.03220877395804678,0.06559446864382323,0.0423161345288392,0.13097310538762486,0.04203930923614507,0.1577905770912693,5.41901290697658,0.43115493295780993,0.09907374437987215,0.09009939952154156,0.018724326338919184,0.015168744566345538,0.02472701023977919,0.4125394132380862,0.43040471210862563,0.23308007974922162,0.25764746698659025,0.24198929301350347,0.11690776347142418,0.4827743645251772,0.014200388439270739,0.03475523019995563,0.022972881378855448,0.04621897394691388,0.03591951017420314,5.230011202934264,6.100800842102456
320400,0.23352107175311687,0.00560971103083574,0.03655304269782533,0.21064215501489514,0.20181847083844673,0.030587675358560773,0.08856003850682015,0.006219808380748759,0.03517399991740433,0.04095313816088009,0.17816472451077914,1.321542284780417,0.30419222124778855,0.04989879019858279,0.04574784449021507,0.01268268947765705,0.015375571536296206,0.009420050687687365,0.11046865410119722,0.09321336347991149,0.13369079272050044,0.1866423378909019,0.060500394439955585,0.28721073658518037,0.20490739368467104,0.001110409374504684,0.0001776390913761361,0.004427971584668455,0.005718467657985116,0.00450296138129147,1.4089394987304933,3.431648178233858
320700,0.03329099454258966,0.0034355930285059344,0.07290470279917827,0.12145998277164693,0.219267955656818,0.01147448757857461,0.017544902140002705,0.023867995293791466,0.07685303865613236,0.029828483868030276,0.11734950832046565,3.1234259285047763,0.2873443719330595,0.041575041128055545,0.043357321419676964,0.012621133537415119,0.010921323053921128,0.014690625041119176,0.2342841845890078,0.24949128682579413,0.14664192369414053,0.1726038879799603,0.1407034853118958,0.12590391286529723,0.2940459597482956,0.007851315114486113,0.018464181069667518,0.013277061569915816,0.026245907531603052,0.020025622805299292,2.973776948850004,3.790997814669759
321000,0.2946119129813738,0.005659050993912729,0.02642933554599125,0.22597438438206296,0.18529539030150488,0.04206060259813427,0.11878104889195384,0.001662375964464502,0.024362882994722668,0.04452146166557469,0.21373988356398854,0.6784984382704415,0.30720559375082246,0.07768722810852324,0.07702946916247555,0.012027822442213676,0.01657610997138903,0.009022586870436555,0.08338038487642052,0.05810993695898503,0.15017021075813375,0.18917658086022016,0.04049755119596199,0.3428507128541014,0.18057050821957432,0.0006793657085282234,0.0051951125169225065,0.0020442013644697,0.001083845173759812,0.0004668103780858246,0.8478342465943366,3.2415836990310143
321300,0.1649036833642228,0.004452333808231401,0.04387859893197543,0.17473587051846096,0.20740319327363466,0.014568170317780016,0.04985704538325564,0.012166150607221482,0.04783721075936853,0.03549716418931581,0.16352164873202213,1.8886736631199383,0.2898487094955797,0.019504433868092974,0.01318923318805787,0.011885467879167777,0.013155271590143514,0.01106315414854464,0.14557418955511991,0.16516269059024324,0.13901219039792068,0.1788651863423496,0.0941388918683046,0.2204134620359781,0.2344326886539463,0.0031889475453610316,0.005741982406313184,0.006848095054863279,0.012459433518323237,0.009995277301392491,1.6829387442859267,3.2012214686147873
321600,0.05087140376706856,0.00485224963541242,0.1836981682872576,0.2502391212161328,0.46438829483305,0.036540815267308346,0.06249109459398028,0.05595936045105532,0.1774597618970688,0.06656863367422261,0.3047805785737907,6.741670614302414,0.6315476195103003,0.10202740598725768,0.06883618731887253,0.02456814208332503,0.023458112729159097,0.037616096051316106,0.585356285834223,0.6145423450282337,0.3909472351806045,0.37693560908619617,0.3450876347162861,0.23998277710190763,0.6831731932929301,0.01822197545899229,0.04303011334624074,0.029964208647029977,0.06109313181053011,0.04773980994549021,6.31709848384486,8.11933370497815
321900,0.1901567056986977,0.005620973153156683,0.15907034995625935,0.3027999271366042,0.40423391860656466,0.0012567991711307513,0.027552364531302942,0.03935719867966725,0.13630026493608227,0.07368164291695933,0.3563649181947923,4.815181213943774,0.6074489186137342,0.029806776696439385,0.022069611458320537,0.02245845144823022,0.02613983020551558,0.033291312458139544,0.48177844901768196,0.43127319538835707,0.3925483050910046,0.3651622362428384,0.2487256243231002,0.358443320947913,0.5788854974157331,0.01221853626167757,0.02726736572066102,0.02168877488210086,0.042684620742399204,0.03301531788311962,4.987326997677848,7.78899913308878
322200,0.09358045928976111,0.005539915206298929,0.18217958118061262,0.28318140158367555,0.47053132788610696,0.024012561234329155,0.0338224070864257,0.05156813310239272,0.1659525172094547,0.06982413406866783,0.3218121526161042,6.428407500508335,0.6372402983856489,0.08241713135861772,0.045959799302011106,0.024714132537177136,0.024778450380949835,0.03623698942702447,0.5598524991135889,0.5609058070295205,0.38744906836173953,0.38587714042443366,0.3231582345484654,0.26642775657008855,0.6644512364055757,0.01643800592670175,0.03850302337492195,0.02748046610863497,0.05575407565412149,0.043831207321574084,6.189300196046894,8.318578879554526
322500,0.20856620775685997,0.008348492876088187,0.11283927793465409,0.30177667506868744,0.40014986212348447,0.012560140795990549,0.04986730500639425,0.029776527427557653,0.10704425182716193,0.06337900872155444,0.2516610671058288,4.46735048896803,0.5422606070700837,0.00860753777259049,0.01299808620178311,0.023528303313852916,0.023620295134058722,0.022206070159633384,0.335396661038196,0.32974417600623696,0.24622860269011682,0.33047272330847477,0.19501183518899978,0.33687128973635083,0.4725783577589766,0.008952289788730639,0.01958278206856079,0.016989492235666148,0.03113670627387677,0.024608525932393377,4.422049974236925,6.849610066292574
322800,0.22045839641681653,0.005126667152715925,0.11157664385260802,0.2708238289097409,0.32873145710649254,0.01288427540588799,0.05380447158802326,0.02693893255874258,0.09769309979970586,0.06206264382795723,0.3132755864395236,3.366543766450423,0.4939156280766568,0.005768842266050456,0.03933526758959971,0.018117201439359576,0.02214933306694178,0.02520448379203799,0.3455179239944215,0.3131099270956099,0.313851560033676,0.3021637688637284,0.18341232552523934,0.3426509878772208,0.4403228752195645,0.00789011670862294,0.016138316605527336,0.014933500863449467,0.02938117110734595,0.02227545771656736,3.455487527111339,6.018054955549954
323100,0.07927724889780308,0.00554033519595265,0.15996278285864918,0.25106050495660526,0.4187532408306964,0.021267441471195525,0.03055590394979646,0.04623560927283421,0.15012878058769985,0.062385531390553695,0.269357327837767,5.782131908958956,0.5721993357643456,0.07571186008554065,0.04876871628675872,0.023064861969245953,0.022342220430402904,0.03170206546420218,0.49459851895293383,0.49158501960393863,0.33281230104481097,0.34282424285212443,0.28018937927304677,0.25139660822355125,0.5906277588829454,0.015018035232372995,0.035328844993031794,0.025294517160702412,0.05033461582858223,0.03908143352391846,5.685844169526361,7.573193831766061
323400,0.2926168634063231,0.007565804488777417,0.08976513570649303,0.2908614528134379,0.3559061047467651,0.02234662760872652,0.0804658647578691,0.024133541841287354,0.09259793642466008,0.0652980359768165,0.30146029073517155,3.3952819907204947,0.5286243986236627,0.031473952993330556,0.025152126887313386,0.021414558636408287,0.023970502337469668,0.021968052157639306,0.29409674535526165,0.31129223697896435,0.27254459429980926,0.31980847367022847,0.18041923982113417,0.4096413608491005,0.42797713671259174,0.00668641878415599,0.011845570789660087,0.01390090192965232,0.026300296845853666,0.0197050203981064,3.322391891342781,6.081983001240783
323700,0.18653211613254683,0.0066571210483559184,0.12279062360083515,0.2897468042750475,0.3935926674226735,0.006320063234277029,0.03715066210988027,0.03357233909576962,0.1167390602587588,0.06423848958728229,0.29588694667197046,4.564142546223458,0.5464400782491836,0.020435044455311413,0.004582847452113015,0.021975783402041316,0.023344928339795956,0.02619935646202265,0.3808295030829427,0.37391634786180106,0.304526201319014,0.33534316320280766,0.21452095179820674,0.3277359298517837,0.5054990358926545,0.010207723934250623,0.022608679571085588,0.01850753676631456,0.03595654849382868,0.027965124092965254,4.403804973629586,6.810352999692507
324000,0.1959136897532261,0.0074633089459013036,0.1344964288675854,0.3120256843934186,0.4359255748359345,0.003740205907888594,0.033952362898531874,0.03790100826988407,0.13164445260059665,0.07003892313358051,0.31478628738864955,5.180326987634913,0.606566204879293,0.02782733810286686,0.015242714880805863,0.024572021268774336,0.025510818828855975,0.028739288508212724,0.4215265781448494,0.43679999721621954,0.3278573285570445,0.36805148434996937,0.24364942051047223,0.3509143052296011,0.5662033683228032,0.011570654096985322,0.025977412447069526,0.02076977791332979,0.040024598888628304,0.031905728793404364,4.879373328349329,7.44197634882387
324300,0.39235086250880613,0.007760726054684142,0.08707452146926187,0.3531453949514045,0.3437470952993138,0.045876252648184845,0.13905925432703015,0.01576278655115715,0.07439785102321395,0.07490352137607204,0.37106689127769243,2.4062793728640592,0.5497135869891423,0.07566970163365738,0.09775622652025362,0.02047816207267772,0.027283513466436204,0.022254745281337307,0.26738820965874766,0.22251928561998113,0.3133393411561727,0.3363295883981934,0.13805879333674653,0.49572259368652993,0.40418070094882097,0.003464004015036437,0.0035978429228151754,0.009628761348395187,0.01610752376874558,0.012351742130583432,2.593317873626712,6.2187547827390794
324600,0.42619287047008214,0.007980044995562707,0.04901316840950187,0.322217984567402,0.2844466782470647,0.05504096919540302,0.15957277526509017,0.006117241380032112,0.044555515563729386,0.06614681650290066,0.32340778423898797,1.2837659107800015,0.4660379777357804,0.1069571375578775,0.10462002620608502,0.01804941331699439,0.02445115766698791,0.015268864340775679,0.15691271991322253,0.12399878390488794,0.23759059289558593,0.28671631722171753,0.08847782918409308,0.4970883107118169,0.28902395391465063,0.0001762810747010235,0.00542412264296388,0.004761623346475119,0.006354123196558703,0.0038490671113962094,1.5265509443460106,4.959959936407436
324900,0.10939004919143258,0.00405019703242715,0.13776997268534785,0.22581889313408965,0.3210673829458699,0.007980498716293027,0.0020422094130410073,0.03477467270224821,0.11684370340116601,0.05655773903418293,0.2607643125450778,4.113886575007182,0.4740700250349761,0.0415390150924182,0.00579522224334994,0.017928181503222618,0.019991787893388846,0.027679990988204395,0.41493763139462914,0.3423352431213118,0.3113239821391147,0.284605217391551,0.20952529865633807,0.25785681221255174,0.4669966278997535,0.011335867028144264,0.02595453288509475,0.01980069367935755,0.03866167654313557,0.028802684472488238,4.481821901965175,6.496517950025578
